original_date,Time,Symbol,Open,High,Low,Close,Volume,Signal
2019/02/12,2019-02-12,TX,9547.0,9560.0,9547.0,9556.0,6.0,0.0
2019/02/12,2019-02-12,TX,9532.0,9577.0,9520.0,9570.0,57.0,0.0
2019/02/12,2019-02-12,TX,9504.0,9528.0,9504.0,9521.0,17.0,0.0
2019/02/13,2019-02-13,TX,-9.0,-7.0,-9.0,-8.0,485.0,0.0
2019/02/13,2019-02-13,TX,,,,,,0.0
2019/02/13,2019-02-13,TX,,,,,,0.0
2019/02/13,2019-02-13,TX,,,,,,0.0
2019/02/13,2019-02-13,TX,-50.0,-46.0,-50.0,-46.0,10.0,0.0
2019/02/13,2019-02-13,TX,,,,,,0.0
2019/02/13,2019-02-13,TX,-469.0,-463.0,-469.0,-463.0,31.0,0.0
2019/02/13,2019-02-13,TX,,,,,,0.0
2019/02/13,2019-02-13,TX,,,,,,0.0
2019/02/13,2019-02-13,TX,,,,,,0.0
2019/02/13,2019-02-13,TX,,,,,,0.0
2019/02/13,2019-02-13,TX,,,,,,0.0
2019/02/13,2019-02-13,TX,,,,,,0.0
2019/02/13,2019-02-13,TX,,,,,,0.0
2019/02/13,2019-02-13,TX,10125.0,10128.0,10055.0,10084.0,96794.0,0.0
2019/02/13,2019-02-13,TX,10089.0,10141.0,10086.0,10128.0,21402.0,0.0
2019/02/13,2019-02-13,TX,10113.0,10115.0,10050.0,10079.0,3079.0,0.0
2019/02/13,2019-02-13,TX,10078.0,10130.0,10074.0,10112.0,860.0,0.0
2019/02/13,2019-02-13,TX,10096.0,10100.0,10040.0,10064.0,261.0,0.0
2019/02/13,2019-02-13,TX,10066.0,10116.0,10066.0,10100.0,186.0,0.0
2019/02/13,2019-02-13,TX,10068.0,10069.0,10015.0,10038.0,96.0,0.0
2019/02/13,2019-02-13,TX,10034.0,10078.0,10031.0,10072.0,95.0,0.0
2019/02/13,2019-02-13,TX,9661.0,9661.0,9596.0,9623.0,139.0,0.0
2019/02/13,2019-02-13,TX,9637.0,9663.0,9630.0,9663.0,10.0,0.0
2019/02/13,2019-02-13,TX,9610.0,9615.0,9557.0,9575.0,44.0,0.0
2019/02/13,2019-02-13,TX,9596.0,9618.0,9585.0,9618.0,19.0,0.0
2019/02/14,2019-02-14,TX,-8.0,-8.0,-11.0,-8.0,1303.0,0.0
2019/02/14,2019-02-14,TX,,,,,,0.0
2019/02/14,2019-02-14,TX,-19.0,-19.0,-19.0,-19.0,2.0,0.0
2019/02/14,2019-02-14,TX,,,,,,0.0
2019/02/14,2019-02-14,TX,-48.0,-48.0,-51.0,-48.0,22.0,0.0
2019/02/14,2019-02-14,TX,,,,,,0.0
2019/02/14,2019-02-14,TX,-465.0,-465.0,-465.0,-465.0,2.0,0.0
2019/02/14,2019-02-14,TX,,,,,,0.0
2019/02/14,2019-02-14,TX,,,,,,0.0
2019/02/14,2019-02-14,TX,,,,,,0.0
2019/02/14,2019-02-14,TX,,,,,,0.0
2019/02/14,2019-02-14,TX,,,,,,0.0
2019/02/14,2019-02-14,TX,,,,,,0.0
2019/02/14,2019-02-14,TX,-29.0,-28.0,-29.0,-28.0,9.0,0.0
2019/02/14,2019-02-14,TX,10044.0,10124.0,10034.0,10080.0,97857.0,0.0
2019/02/14,2019-02-14,TX,10092.0,10092.0,10046.0,10063.0,21889.0,0.0
2019/02/14,2019-02-14,TX,10040.0,10114.0,10028.0,10071.0,5055.0,0.0
2019/02/14,2019-02-14,TX,10082.0,10082.0,10040.0,10057.0,766.0,0.0
2019/02/14,2019-02-14,TX,10030.0,10100.0,10020.0,10061.0,197.0,0.0
2019/02/14,2019-02-14,TX,10057.0,10065.0,10034.0,10045.0,44.0,0.0
2019/02/14,2019-02-14,TX,10001.0,10069.0,9996.0,10033.0,124.0,0.0
2019/02/14,2019-02-14,TX,10040.0,10040.0,10001.0,10027.0,6.0,0.0
2019/02/14,2019-02-14,TX,9583.0,9651.0,9582.0,9616.0,59.0,0.0
2019/02/14,2019-02-14,TX,9614.0,9623.0,9600.0,9616.0,7.0,0.0
2019/02/14,2019-02-14,TX,9544.0,9607.0,9544.0,9573.0,24.0,0.0
2019/02/14,2019-02-14,TX,9550.0,9550.0,9550.0,9550.0,1.0,0.0
2019/02/15,2019-02-15,TX,-8.0,-3.0,-8.0,-4.0,2324.0,0.0
2019/02/15,2019-02-15,TX,-9.0,-9.0,-9.0,-9.0,1.0,0.0
2019/02/15,2019-02-15,TX,-15.0,-15.0,-15.0,-15.0,4.0,0.0
2019/02/15,2019-02-15,TX,,,,,,0.0
2019/02/15,2019-02-15,TX,-46.0,-45.0,-46.0,-45.0,13.0,0.0
2019/02/15,2019-02-15,TX,,,,,,0.0
2019/02/15,2019-02-15,TX,,,,,,0.0
2019/02/15,2019-02-15,TX,-465.0,-465.0,-465.0,-465.0,1.0,0.0
2019/02/15,2019-02-15,TX,,,,,,0.0
2019/02/15,2019-02-15,TX,,,,,,0.0
2019/02/15,2019-02-15,TX,,,,,,0.0
2019/02/15,2019-02-15,TX,,,,,,0.0
2019/02/15,2019-02-15,TX,,,,,,0.0
2019/02/15,2019-02-15,TX,,,,,,0.0
2019/02/15,2019-02-15,TX,10040.0,10116.0,10022.0,10042.0,121921.0,0.0
2019/02/15,2019-02-15,TX,10089.0,10104.0,10035.0,10081.0,33891.0,0.0
2019/02/15,2019-02-15,TX,10035.0,10109.0,10018.0,10038.0,17493.0,0.0
2019/02/15,2019-02-15,TX,10078.0,10095.0,10029.0,10071.0,1968.0,0.0
2019/02/15,2019-02-15,TX,10025.0,10097.0,10009.0,10027.0,261.0,0.0
2019/02/15,2019-02-15,TX,10075.0,10081.0,10018.0,10065.0,113.0,0.0
2019/02/15,2019-02-15,TX,9994.0,10064.0,9985.0,9995.0,95.0,0.0
2019/02/15,2019-02-15,TX,10044.0,10053.0,9997.0,10040.0,37.0,0.0
2019/02/15,2019-02-15,TX,9575.0,9643.0,9566.0,9588.0,56.0,0.0
2019/02/15,2019-02-15,TX,9631.0,9631.0,9575.0,9620.0,11.0,0.0
2019/02/15,2019-02-15,TX,9540.0,9599.0,9520.0,9538.0,21.0,0.0
2019/02/15,2019-02-15,TX,9553.0,9574.0,9538.0,9574.0,6.0,0.0
2019/02/18,2019-02-18,TX,-4.0,-3.0,-7.0,-3.0,7509.0,0.0
2019/02/18,2019-02-18,TX,,,,,,0.0
2019/02/18,2019-02-18,TX,,,,,,0.0
2019/02/18,2019-02-18,TX,,,,,,0.0
2019/02/18,2019-02-18,TX,-46.0,-46.0,-46.0,-46.0,2.0,0.0
2019/02/18,2019-02-18,TX,-46.0,-46.0,-46.0,-46.0,4.0,0.0
2019/02/18,2019-02-18,TX,-464.0,-462.0,-464.0,-462.0,32.0,0.0
2019/02/18,2019-02-18,TX,-464.0,-464.0,-464.0,-464.0,5.0,0.0
2019/02/18,2019-02-18,TX,-507.0,-506.0,-507.0,-507.0,14.0,0.0
2019/02/18,2019-02-18,TX,,,,,,0.0
2019/02/18,2019-02-18,TX,,,,,,0.0
2019/02/18,2019-02-18,TX,,,,,,0.0
2019/02/18,2019-02-18,TX,,,,,,0.0
2019/02/18,2019-02-18,TX,10111.0,10161.0,10098.0,10135.0,113809.0,0.0
2019/02/18,2019-02-18,TX,10041.0,10106.0,10030.0,10101.0,27526.0,0.0
2019/02/18,2019-02-18,TX,10100.0,10155.0,10093.0,10132.0,28758.0,0.0
2019/02/18,2019-02-18,TX,10038.0,10099.0,10026.0,10097.0,2248.0,0.0
2019/02/18,2019-02-18,TX,10093.0,10142.0,10088.0,10120.0,420.0,0.0
2019/02/18,2019-02-18,TX,10020.0,10085.0,10017.0,10085.0,75.0,0.0
2019/02/18,2019-02-18,TX,10057.0,10111.0,10055.0,10092.0,125.0,0.0
2019/02/18,2019-02-18,TX,10000.0,10059.0,10000.0,10059.0,53.0,0.0
2019/02/18,2019-02-18,TX,9642.0,9692.0,9641.0,9674.0,95.0,0.0
2019/02/18,2019-02-18,TX,9573.0,9640.0,9569.0,9640.0,17.0,0.0
2019/02/18,2019-02-18,TX,9602.0,9650.0,9598.0,9633.0,75.0,0.0
2019/02/18,2019-02-18,TX,9550.0,9579.0,9550.0,9578.0,10.0,0.0
2019/02/19,2019-02-19,TX,-4.0,6.0,-4.0,4.0,17364.0,0.0
2019/02/19,2019-02-19,TX,-5.0,-5.0,-5.0,-5.0,1.0,0.0
2019/02/19,2019-02-19,TX,,,,,,0.0
2019/02/19,2019-02-19,TX,,,,,,0.0
2019/02/19,2019-02-19,TX,-41.0,-38.0,-41.0,-40.0,16.0,0.0
2019/02/19,2019-02-19,TX,,,,,,0.0
2019/02/19,2019-02-19,TX,-460.0,-460.0,-460.0,-460.0,1.0,0.0
2019/02/19,2019-02-19,TX,-461.0,-461.0,-461.0,-461.0,1.0,0.0
2019/02/19,2019-02-19,TX,-504.0,-504.0,-505.0,-505.0,11.0,0.0
2019/02/19,2019-02-19,TX,,,,,,0.0
2019/02/19,2019-02-19,TX,,,,,,0.0
2019/02/19,2019-02-19,TX,,,,,,0.0
2019/02/19,2019-02-19,TX,,,,,,0.0
2019/02/19,2019-02-19,TX,,,,,,0.0
2019/02/19,2019-02-19,TX,,,,,,0.0
2019/02/19,2019-02-19,TX,,,,,,0.0
2019/02/19,2019-02-19,TX,-420.0,-419.0,-420.0,-419.0,9.0,0.0
2019/02/19,2019-02-19,TX,,,,,,0.0
2019/02/19,2019-02-19,TX,10123.0,10158.0,10104.0,10142.0,93983.0,0.0
2019/02/19,2019-02-19,TX,10142.0,10145.0,10127.0,10136.0,9340.0,0.0
2019/02/19,2019-02-19,TX,10121.0,10157.0,10101.0,10145.0,37856.0,0.0
2019/02/19,2019-02-19,TX,10137.0,10142.0,10124.0,10128.0,1421.0,0.0
2019/02/19,2019-02-19,TX,10104.0,10143.0,10095.0,10133.0,209.0,0.0
2019/02/19,2019-02-19,TX,10128.0,10128.0,10113.0,10119.0,36.0,0.0
2019/02/19,2019-02-19,TX,10073.0,10115.0,10073.0,10104.0,121.0,0.0
2019/02/19,2019-02-19,TX,10101.0,10101.0,10089.0,10093.0,30.0,0.0
2019/02/19,2019-02-19,TX,9671.0,9697.0,9656.0,9684.0,96.0,0.0
2019/02/19,2019-02-19,TX,9673.0,9673.0,9673.0,9673.0,2.0,0.0
2019/02/19,2019-02-19,TX,9614.0,9650.0,9614.0,9639.0,70.0,0.0
2019/02/19,2019-02-19,TX,9627.0,9635.0,9625.0,9625.0,6.0,0.0
2019/02/20,2019-02-20,TX,0.0,5.0,-15.0,-13.0,5282.0,0.0
2019/02/20,2019-02-20,TX,1.0,2.0,-5.0,-2.0,51.0,0.0
2019/02/20,2019-02-20,TX,-12.0,-12.0,-12.0,-12.0,10.0,0.0
2019/02/20,2019-02-20,TX,,,,,,0.0
2019/02/20,2019-02-20,TX,,,,,,0.0
2019/02/20,2019-02-20,TX,,,,,,0.0
2019/02/20,2019-02-20,TX,,,,,,0.0
2019/02/20,2019-02-20,TX,,,,,,0.0
2019/02/20,2019-02-20,TX,,,,,,0.0
2019/02/20,2019-02-20,TX,,,,,,0.0
2019/02/20,2019-02-20,TX,-16.0,-14.0,-16.0,-14.0,7.0,0.0
2019/02/20,2019-02-20,TX,,,,,,0.0
2019/02/20,2019-02-20,TX,,,,,,0.0
2019/02/20,2019-02-20,TX,,,,,,0.0
2019/02/20,2019-02-20,TX,,,,,,0.0
2019/02/20,2019-02-20,TX,,,,,,0.0
2019/02/20,2019-02-20,TX,,,,,,0.0
2019/02/20,2019-02-20,TX,,,,,,0.0
2019/02/20,2019-02-20,TX,,,,,,0.0
2019/02/20,2019-02-20,TX,,,,,,0.0
2019/02/20,2019-02-20,TX,,,,,,0.0
2019/02/20,2019-02-20,TX,,,,,,0.0
2019/02/20,2019-02-20,TX,,,,,,0.0
2019/02/20,2019-02-20,TX,,,,,,0.0
2019/02/20,2019-02-20,TX,10183.0,10262.0,10177.0,10256.0,73350.0,0.0
2019/02/20,2019-02-20,TX,10148.0,10204.0,10130.0,10179.0,20731.0,0.0
2019/02/20,2019-02-20,TX,10177.0,10263.0,10177.0,10249.0,72429.0,0.0
2019/02/20,2019-02-20,TX,10146.0,10200.0,10132.0,10175.0,8554.0,0.0
2019/02/20,2019-02-20,TX,10168.0,10246.0,10168.0,10233.0,896.0,0.0
2019/02/20,2019-02-20,TX,10135.0,10188.0,10124.0,10165.0,217.0,0.0
2019/02/20,2019-02-20,TX,10140.0,10216.0,10138.0,10207.0,279.0,0.0
2019/02/20,2019-02-20,TX,10104.0,10158.0,10089.0,10136.0,83.0,0.0
2019/02/20,2019-02-20,TX,9729.0,9788.0,9725.0,9777.0,75.0,0.0
2019/02/20,2019-02-20,TX,9698.0,9735.0,9698.0,9735.0,12.0,0.0
2019/02/20,2019-02-20,TX,9674.0,9736.0,9674.0,9714.0,152.0,0.0
2019/02/20,2019-02-20,TX,9655.0,9688.0,9655.0,9688.0,22.0,0.0
2019/02/21,2019-02-21,TX,-14.0,-13.0,-14.0,-13.0,5.0,0.0
2019/02/21,2019-02-21,TX,,,,,,0.0
2019/02/21,2019-02-21,TX,,,,,,0.0
2019/02/21,2019-02-21,TX,,,,,,0.0
2019/02/21,2019-02-21,TX,,,,,,0.0
2019/02/21,2019-02-21,TX,-471.0,-471.0,-471.0,-471.0,1.0,0.0
2019/02/21,2019-02-21,TX,-472.0,-472.0,-472.0,-472.0,1.0,0.0
2019/02/21,2019-02-21,TX,-520.0,-520.0,-520.0,-520.0,4.0,0.0
2019/02/21,2019-02-21,TX,,,,,,0.0
2019/02/21,2019-02-21,TX,,,,,,0.0
2019/02/21,2019-02-21,TX,,,,,,0.0
2019/02/21,2019-02-21,TX,,,,,,0.0
2019/02/21,2019-02-21,TX,10255.0,10327.0,10232.0,10324.0,97337.0,0.0
2019/02/21,2019-02-21,TX,10257.0,10300.0,10254.0,10275.0,24789.0,0.0
2019/02/21,2019-02-21,TX,10242.0,10314.0,10218.0,10310.0,900.0,0.0
2019/02/21,2019-02-21,TX,10236.0,10282.0,10236.0,10259.0,333.0,0.0
2019/02/21,2019-02-21,TX,10231.0,10290.0,10210.0,10290.0,82.0,0.0
2019/02/21,2019-02-21,TX,10210.0,10281.0,10191.0,10281.0,141.0,0.0
2019/02/21,2019-02-21,TX,10220.0,10252.0,10214.0,10219.0,68.0,0.0
2019/02/21,2019-02-21,TX,9808.0,9858.0,9770.0,9858.0,99.0,0.0
2019/02/21,2019-02-21,TX,9790.0,9825.0,9787.0,9800.0,29.0,0.0
2019/02/21,2019-02-21,TX,9732.0,9799.0,9719.0,9799.0,73.0,0.0
2019/02/21,2019-02-21,TX,9751.0,9773.0,9745.0,9757.0,28.0,0.0
2019/02/22,2019-02-22,TX,,,,,,0.0
2019/02/22,2019-02-22,TX,,,,,,0.0
2019/02/22,2019-02-22,TX,,,,,,0.0
2019/02/22,2019-02-22,TX,,,,,,0.0
2019/02/22,2019-02-22,TX,,,,,,0.0
2019/02/22,2019-02-22,TX,,,,,,0.0
2019/02/22,2019-02-22,TX,,,,,,0.0
2019/02/22,2019-02-22,TX,,,,,,0.0
2019/02/22,2019-02-22,TX,,,,,,0.0
2019/02/22,2019-02-22,TX,,,,,,0.0
2019/02/22,2019-02-22,TX,,,,,,0.0
2019/02/22,2019-02-22,TX,,,,,,0.0
2019/02/22,2019-02-22,TX,,,,,,0.0
2019/02/22,2019-02-22,TX,-56.0,-56.0,-56.0,-56.0,3.0,0.0
2019/02/22,2019-02-22,TX,10272.0,10312.0,10245.0,10310.0,87939.0,0.0
2019/02/22,2019-02-22,TX,10306.0,10322.0,10262.0,10279.0,28118.0,0.0
2019/02/22,2019-02-22,TX,10266.0,10299.0,10235.0,10299.0,543.0,0.0
2019/02/22,2019-02-22,TX,10298.0,10307.0,10250.0,10267.0,261.0,0.0
2019/02/22,2019-02-22,TX,10249.0,10283.0,10223.0,10283.0,79.0,0.0
2019/02/22,2019-02-22,TX,10279.0,10292.0,10238.0,10239.0,52.0,0.0
2019/02/22,2019-02-22,TX,10229.0,10267.0,10207.0,10267.0,80.0,0.0
2019/02/22,2019-02-22,TX,10261.0,10279.0,10218.0,10225.0,222.0,0.0
2019/02/22,2019-02-22,TX,9814.0,9841.0,9780.0,9841.0,56.0,0.0
2019/02/22,2019-02-22,TX,9845.0,9849.0,9804.0,9809.0,15.0,0.0
2019/02/22,2019-02-22,TX,9755.0,9766.0,9729.0,9764.0,31.0,0.0
2019/02/22,2019-02-22,TX,9793.0,9795.0,9750.0,9755.0,18.0,0.0
2019/02/25,2019-02-25,TX,-14.0,-12.0,-14.0,-12.0,4.0,0.0
2019/02/25,2019-02-25,TX,,,,,,0.0
2019/02/25,2019-02-25,TX,-28.0,-28.0,-28.0,-28.0,6.0,0.0
2019/02/25,2019-02-25,TX,,,,,,0.0
2019/02/25,2019-02-25,TX,,,,,,0.0
2019/02/25,2019-02-25,TX,,,,,,0.0
2019/02/25,2019-02-25,TX,-466.0,-466.0,-466.0,-466.0,1.0,0.0
2019/02/25,2019-02-25,TX,,,,,,0.0
2019/02/25,2019-02-25,TX,,,,,,0.0
2019/02/25,2019-02-25,TX,,,,,,0.0
2019/02/25,2019-02-25,TX,,,,,,0.0
2019/02/25,2019-02-25,TX,,,,,,0.0
2019/02/25,2019-02-25,TX,,,,,,0.0
2019/02/25,2019-02-25,TX,10350.0,10378.0,10324.0,10368.0,104882.0,0.0
2019/02/25,2019-02-25,TX,10316.0,10355.0,10315.0,10335.0,26271.0,0.0
2019/02/25,2019-02-25,TX,10339.0,10365.0,10315.0,10356.0,835.0,0.0
2019/02/25,2019-02-25,TX,10305.0,10342.0,10305.0,10324.0,359.0,0.0
2019/02/25,2019-02-25,TX,10310.0,10350.0,10300.0,10342.0,63.0,0.0
2019/02/25,2019-02-25,TX,10292.0,10328.0,10292.0,10303.0,29.0,0.0
2019/02/25,2019-02-25,TX,10310.0,10334.0,10285.0,10330.0,205.0,0.0
2019/02/25,2019-02-25,TX,10278.0,10309.0,10275.0,10292.0,100.0,0.0
2019/02/25,2019-02-25,TX,9863.0,9909.0,9861.0,9900.0,46.0,0.0
2019/02/25,2019-02-25,TX,9852.0,9883.0,9849.0,9850.0,13.0,0.0
2019/02/25,2019-02-25,TX,9824.0,9857.0,9808.0,9851.0,100.0,0.0
2019/02/25,2019-02-25,TX,9798.0,9830.0,9795.0,9829.0,25.0,0.0
2019/02/26,2019-02-26,TX,,,,,,0.0
2019/02/26,2019-02-26,TX,,,,,,0.0
2019/02/26,2019-02-26,TX,,,,,,0.0
2019/02/26,2019-02-26,TX,,,,,,0.0
2019/02/26,2019-02-26,TX,,,,,,0.0
2019/02/26,2019-02-26,TX,,,,,,0.0
2019/02/26,2019-02-26,TX,,,,,,0.0
2019/02/26,2019-02-26,TX,,,,,,0.0
2019/02/26,2019-02-26,TX,,,,,,0.0
2019/02/26,2019-02-26,TX,,,,,,0.0
2019/02/26,2019-02-26,TX,,,,,,0.0
2019/02/26,2019-02-26,TX,,,,,,0.0
2019/02/26,2019-02-26,TX,10381.0,10394.0,10336.0,10355.0,100522.0,0.0
2019/02/26,2019-02-26,TX,10380.0,10419.0,10379.0,10385.0,21046.0,0.0
2019/02/26,2019-02-26,TX,10370.0,10380.0,10326.0,10345.0,950.0,0.0
2019/02/26,2019-02-26,TX,10367.0,10406.0,10367.0,10372.0,395.0,0.0
2019/02/26,2019-02-26,TX,10350.0,10366.0,10315.0,10333.0,86.0,0.0
2019/02/26,2019-02-26,TX,10360.0,10393.0,10360.0,10363.0,37.0,1.0
2019/02/26,2019-02-26,TX,10339.0,10347.0,10300.0,10325.0,87.0,0.0
2019/02/26,2019-02-26,TX,10342.0,10376.0,10341.0,10355.0,146.0,0.0
2019/02/26,2019-02-26,TX,9917.0,9920.0,9884.0,9895.0,26.0,0.0
2019/02/26,2019-02-26,TX,9930.0,9946.0,9929.0,9930.0,15.0,0.0
2019/02/26,2019-02-26,TX,9865.0,9872.0,9830.0,9840.0,68.0,-1.0
2019/02/26,2019-02-26,TX,9888.0,9891.0,9887.0,9888.0,5.0,0.0
2019/02/27,2019-02-27,TX,-11.0,-10.0,-11.0,-11.0,4.0,0.0
2019/02/27,2019-02-27,TX,,,,,,0.0
2019/02/27,2019-02-27,TX,-21.0,-21.0,-21.0,-21.0,33.0,0.0
2019/02/27,2019-02-27,TX,,,,,,0.0
2019/02/27,2019-02-27,TX,,,,,,0.0
2019/02/27,2019-02-27,TX,,,,,,0.0
2019/02/27,2019-02-27,TX,-462.0,-462.0,-462.0,-462.0,2.0,0.0
2019/02/27,2019-02-27,TX,,,,,,0.0
2019/02/27,2019-02-27,TX,,,,,,0.0
2019/02/27,2019-02-27,TX,,,,,,0.0
2019/02/27,2019-02-27,TX,,,,,,0.0
2019/02/27,2019-02-27,TX,,,,,,0.0
2019/02/27,2019-02-27,TX,,,,,,0.0
2019/02/27,2019-02-27,TX,10375.0,10384.0,10325.0,10362.0,83461.0,0.0
2019/02/27,2019-02-27,TX,10352.0,10377.0,10344.0,10360.0,18517.0,0.0
2019/02/27,2019-02-27,TX,10357.0,10371.0,10318.0,10352.0,789.0,0.0
2019/02/27,2019-02-27,TX,10343.0,10365.0,10335.0,10352.0,441.0,0.0
2019/02/27,2019-02-27,TX,10355.0,10361.0,10310.0,10340.0,115.0,0.0
2019/02/27,2019-02-27,TX,10338.0,10353.0,10327.0,10342.0,17.0,0.0
2019/02/27,2019-02-27,TX,10338.0,10347.0,10300.0,10327.0,60.0,0.0
2019/02/27,2019-02-27,TX,10319.0,10335.0,10310.0,10323.0,17.0,0.0
2019/02/27,2019-02-27,TX,9901.0,9905.0,9868.0,9905.0,36.0,0.0
2019/02/27,2019-02-27,TX,9895.0,9904.0,9888.0,9904.0,5.0,0.0
2019/02/27,2019-02-27,TX,9862.0,9862.0,9822.0,9855.0,21.0,0.0
2019/02/27,2019-02-27,TX,9843.0,9860.0,9843.0,9860.0,6.0,0.0
2019/03/04,2019-03-04,TX,10390.0,10400.0,10276.0,10311.0,122715.0,0.0
2019/03/04,2019-03-04,TX,10341.0,10351.0,10283.0,10321.0,26071.0,0.0
2019/03/04,2019-03-04,TX,10373.0,10388.0,10268.0,10303.0,1096.0,0.0
2019/03/04,2019-03-04,TX,10328.0,10338.0,10276.0,10316.0,450.0,0.0
2019/03/04,2019-03-04,TX,10350.0,10377.0,10260.0,10295.0,121.0,0.0
2019/03/04,2019-03-04,TX,10322.0,10329.0,10267.0,10303.0,64.0,0.0
2019/03/04,2019-03-04,TX,10361.0,10361.0,10246.0,10283.0,168.0,0.0
2019/03/04,2019-03-04,TX,10313.0,10315.0,10257.0,10291.0,33.0,0.0
2019/03/04,2019-03-04,TX,9933.0,9933.0,9825.0,9858.0,89.0,0.0
2019/03/04,2019-03-04,TX,9881.0,9885.0,9835.0,9852.0,22.0,0.0
2019/03/04,2019-03-04,TX,9882.0,9882.0,9770.0,9806.0,89.0,0.0
2019/03/04,2019-03-04,TX,9836.0,9836.0,9800.0,9800.0,3.0,0.0
2019/03/04,2019-03-04,TX,-10.0,-10.0,-10.0,-10.0,2.0,0.0
2019/03/04,2019-03-04,TX,,,,,,0.0
2019/03/04,2019-03-04,TX,,,,,,0.0
2019/03/04,2019-03-04,TX,,,,,,0.0
2019/03/04,2019-03-04,TX,-35.0,-34.0,-35.0,-34.0,11.0,0.0
2019/03/04,2019-03-04,TX,,,,,,0.0
2019/03/04,2019-03-04,TX,-462.0,-462.0,-463.0,-462.0,14.0,0.0
2019/03/04,2019-03-04,TX,,,,,,0.0
2019/03/04,2019-03-04,TX,-512.0,-512.0,-512.0,-512.0,5.0,0.0
2019/03/04,2019-03-04,TX,,,,,,0.0
2019/03/04,2019-03-04,TX,,,,,,0.0
2019/03/04,2019-03-04,TX,,,,,,0.0
2019/03/04,2019-03-04,TX,,,,,,0.0
2019/03/04,2019-03-04,TX,,,,,,0.0
2019/03/05,2019-03-05,TX,-9.0,-9.0,-10.0,-10.0,2.0,0.0
2019/03/05,2019-03-05,TX,,,,,,0.0
2019/03/05,2019-03-05,TX,,,,,,0.0
2019/03/05,2019-03-05,TX,,,,,,0.0
2019/03/05,2019-03-05,TX,,,,,,0.0
2019/03/05,2019-03-05,TX,-31.0,-31.0,-31.0,-31.0,5.0,0.0
2019/03/05,2019-03-05,TX,,,,,,0.0
2019/03/05,2019-03-05,TX,,,,,,0.0
2019/03/05,2019-03-05,TX,,,,,,0.0
2019/03/05,2019-03-05,TX,,,,,,0.0
2019/03/05,2019-03-05,TX,,,,,,0.0
2019/03/05,2019-03-05,TX,,,,,,0.0
2019/03/05,2019-03-05,TX,,,,,,0.0
2019/03/05,2019-03-05,TX,,,,,,0.0
2019/03/05,2019-03-05,TX,,,,,,0.0
2019/03/05,2019-03-05,TX,10260.0,10306.0,10248.0,10274.0,97390.0,0.0
2019/03/05,2019-03-05,TX,10303.0,10310.0,10215.0,10264.0,33293.0,0.0
2019/03/05,2019-03-05,TX,10247.0,10295.0,10240.0,10268.0,861.0,0.0
2019/03/05,2019-03-05,TX,10288.0,10299.0,10206.0,10253.0,535.0,0.0
2019/03/05,2019-03-05,TX,10239.0,10284.0,10230.0,10254.0,75.0,0.0
2019/03/05,2019-03-05,TX,10280.0,10287.0,10200.0,10235.0,108.0,0.0
2019/03/05,2019-03-05,TX,10224.0,10274.0,10220.0,10250.0,40.0,0.0
2019/03/05,2019-03-05,TX,10260.0,10272.0,10186.0,10219.0,57.0,0.0
2019/03/05,2019-03-05,TX,9802.0,9849.0,9797.0,9822.0,30.0,0.0
2019/03/05,2019-03-05,TX,9838.0,9843.0,9780.0,9800.0,12.0,0.0
2019/03/05,2019-03-05,TX,9755.0,9798.0,9748.0,9773.0,31.0,0.0
2019/03/05,2019-03-05,TX,9784.0,9784.0,9720.0,9750.0,9.0,0.0
2019/03/06,2019-03-06,TX,-10.0,-10.0,-10.0,-10.0,27.0,0.0
2019/03/06,2019-03-06,TX,,,,,,0.0
2019/03/06,2019-03-06,TX,,,,,,0.0
2019/03/06,2019-03-06,TX,,,,,,0.0
2019/03/06,2019-03-06,TX,,,,,,0.0
2019/03/06,2019-03-06,TX,,,,,,0.0
2019/03/06,2019-03-06,TX,-454.0,-454.0,-454.0,-454.0,1.0,0.0
2019/03/06,2019-03-06,TX,,,,,,0.0
2019/03/06,2019-03-06,TX,,,,,,0.0
2019/03/06,2019-03-06,TX,,,,,,0.0
2019/03/06,2019-03-06,TX,,,,,,0.0
2019/03/06,2019-03-06,TX,,,,,,0.0
2019/03/06,2019-03-06,TX,10283.0,10333.0,10282.0,10322.0,91094.0,0.0
2019/03/06,2019-03-06,TX,10283.0,10315.0,10257.0,10299.0,26534.0,0.0
2019/03/06,2019-03-06,TX,10278.0,10323.0,10273.0,10312.0,1304.0,0.0
2019/03/06,2019-03-06,TX,10279.0,10303.0,10250.0,10292.0,359.0,0.0
2019/03/06,2019-03-06,TX,10268.0,10311.0,10268.0,10303.0,109.0,0.0
2019/03/06,2019-03-06,TX,10265.0,10285.0,10243.0,10281.0,22.0,0.0
2019/03/06,2019-03-06,TX,10261.0,10298.0,10261.0,10290.0,112.0,0.0
2019/03/06,2019-03-06,TX,10253.0,10279.0,10230.0,10272.0,27.0,0.0
2019/03/06,2019-03-06,TX,9845.0,9875.0,9845.0,9867.0,55.0,0.0
2019/03/06,2019-03-06,TX,9837.0,9837.0,9813.0,9816.0,4.0,0.0
2019/03/06,2019-03-06,TX,9795.0,9825.0,9795.0,9817.0,22.0,0.0
2019/03/06,2019-03-06,TX,9786.0,9800.0,9786.0,9800.0,5.0,0.0
2019/03/07,2019-03-07,TX,-9.0,-9.0,-9.0,-9.0,1.0,0.0
2019/03/07,2019-03-07,TX,,,,,,0.0
